Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle
1987,Eric Thomas,Tulane (LA),CB,70.30,171,8.25,30.75,,4.38,7,35.0,126,4.22,9.99,11.58
1987,Henry Thomas,Louisiana State,DT,73.80,268,10.00,32.25,,4.95,18,27.0,98,4.67,9.99,
1987,Jeff Tiefenthaler,South Dakota State,WR,73.00,181,,,,4.67,11,24.0,105,9.99,9.99,
1987,Van Tiffin,Alabama,K,68.60,155,9.00,28.25,,4.90,,22.5,100,4.65,9.99,
1987,Spencer Tillman,Oklahoma,RB,70.40,202,9.25,29.00,,4.58,18,27.0,103,4.21,9.99,11.51
1987,Steve Trapilo,Boston College,OG,76.50,284,10.25,32.50,,5.22,26,23.5,97,4.91,9.99,
1987,Odessa Turner,Northwestern State (LA),WR,74.90,205,,,,4.53,10,31.0,116,4.25,9.99,11.32
1987,Ralph Van Dyke,Southern Illinois,OT,77.80,262,9.00,32.75,,5.28,21,24.5,99,4.94,9.99,
1987,Jeff Van Raaphorst,Arizona State,QB,73.00,206,,,,4.83,8,24.0,106,4.41,9.99,
1987,Roger Vick,Texas A&M;,FB,74.50,223,10.50,31.00,,4.61,12,34.0,119,4.25,9.99,11.61
1987,Danny Villa,Arizona State,OT,77.00,309,9.00,33.00,,5.50,21,22.5,92,4.78,9.99,
1987,Jeff Ward,Texas,K,68.90,171,8.50,27.75,,4.78,,24.5,103,4.38,9.99,
1987,Jim Warne,Arizona State,OT,78.50,307,9.50,35.00,,5.52,,22.0,89,5.00,9.99,
1987,Arthur Wells,Grambling State (LA),TE,75.80,236,9.50,31.25,,4.82,13,28.0,101,4.82,9.99,12.57
1987,Tom Welter,Nebraska,OT,76.40,274,9.75,31.75,,5.23,13,27.0,87,5.04,9.99,
1987,Adrian White,Florida,SS,71.50,198,9.75,31.00,,9.99,17,,,9.99,9.99,
1987,Bobby White,Penn State,DT,74.30,246,10.25,32.25,,4.87,18,26.0,109,4.41,9.99,
1987,Gerald White,Michigan,FB,71.40,220,9.50,31.00,,9.99,,28.0,104,4.49,9.99,11.80
1987,Solomon Wilcots,Colorado,CB,70.30,186,8.50,30.75,,4.60,11,31.5,118,4.40,9.99,11.67
1987,Bruce Wilkerson,Tennessee,OT,77.00,280,9.25,32.75,,9.99,17,,,9.99,9.99,
1987,Brian Williams,Central Michigan,OT,78.90,293,9.50,33.00,,5.48,14,22.0,91,5.00,9.99,
1987,Maurice Williams,Virginia Tech,RB,71.50,213,7.50,31.00,,4.77,13,28.0,104,4.57,9.99,12.37
1987,Perry Williams,Clemson,CB,73.00,203,8.00,30.50,,4.67,8,29.0,103,4.21,9.99,11.48
1987,Karl Wilson,Louisiana State,DE,76.50,258,9.50,32.50,,4.96,,25.0,111,4.56,9.99,
1987,Frank Winters,Western Illinois,C,75.00,273,9.25,32.25,,5.10,20,25.5,100,4.79,9.99,
1987,Carl Woods,Vanderbilt,RB,71.00,198,9.75,30.50,,4.60,11,27.5,106,4.19,9.99,11.82
1987,Tony Woods,Pittsburgh,DE,74.80,249,10.00,34.00,,4.85,18,29.0,115,4.55,9.99,11.82
1987,Rod Woodson,Purdue,CB,72.00,202,10.50,31.00,,4.33,10,36.0,125,3.98,9.99,10.92
1987,John Wooldridge,Ohio State,RB,68.40,193,,,,9.99,,,,9.99,9.99,
1987,Dave Wyman,Stanford,ILB,74.00,235,9.50,31.25,,4.79,23,29.0,118,4.30,9.99,11.78
1987,Theo Young,Arkansas,TE,74.00,231,9.00,34.00,,4.89,9,30.0,107,4.20,9.99,11.71
1987,Jeff Zimmerman,Florida,OG,75.40,341,9.00,33.50,,5.36,22,22.5,,4.83,9.99,
1988,Azizuddin Abdur-Raoof,Maryland,WR,72.50,199,10.00,,,4.51,10,35.5,124,4.30,,11.72
1988,Nacho Albergamo,Louisiana State,C,74.10,263,10.00,,,5.46,24,28.5,107,4.64,9.99,
1988,Thomas Aldridge,Texas,ILB,74.10,224,10.00,,,4.83,8,30.0,105,4.65,9.99,12.76
1988,Mike Alexander,Penn State,WR,75.30,215,8.00,,,4.57,11,25.0,104,4.57,9.99,11.97
1988,Eric Allen,Arizona State,CB,69.80,181,9.50,,,4.46,14,30.5,112,4.19,9.99,11.77
1988,Marvin Allen,Tulane (LA),RB,69.80,213,9.00,,,4.55,15,31.0,110,4.54,9.99,12.56
1988,O'Brien Alston,Maryland,DE,78.10,239,10.75,,,4.92,13,30.5,111,4.60,9.99,12.18
1988,JR Ambrose,Mississippi,WR,72.10,186,9.25,,,4.58,8,,,9.99,9.99,
1988,Flipper Anderson,UCLA,WR,71.60,169,9.50,,,4.45,4,35.5,117,4.31,9.99,11.30
1988,Eric Andolsek,Louisiana State,OG,73.80,281,9.50,,,5.09,25,27.5,108,4.76,9.99,
1988,Tolbert Bain,Miami (FL),SS,73.60,197,10.00,,,4.70,12,30.0,112,4.50,9.99,12.06
1988,Michael Ball,Southern (LA),SS,72.50,211,9.25,,,4.67,18,,,9.99,9.99,
1988,Tony Bartley,Texas A&M;,OG,76.30,287,9.00,,,5.20,15,25.0,99,9.99,9.99,
1988,Trey Bauer,Penn State,ILB,72.90,215,8.50,,,4.98,12,27.0,102,4.50,9.99,12.50
1988,John Baylor,Southern Mississippi,CB,71.80,192,9.25,,,4.59,,30.5,120,4.10,9.99,11.25
1988,Sanjay Beach,Colorado State,WR,72.40,189,10.75,,,4.61,12,33.0,117,4.34,9.99,11.67
1988,Brad Beckman,Nebraska-Omaha,TE,74.60,236,9.75,,,4.71,6,33.0,115,4.25,9.99,11.59
1988,Brian Bedford,California,WR,75.40,214,10.25,,,4.57,13,33.5,118,4.40,9.99,11.57
1988,Kerwin Bell,Florida,QB,74.10,200,9.50,,,5.07,,28.5,102,4.63,9.99,
1988,Barry Belli,Frenso State (CA),K,69.10,167,7.50,,,9.99,18,,,9.99,9.99,
1988,J.J. Birden,Oregon,WR,69.40,157,8.50,,,4.45,7,38.0,126,4.16,9.99,11.33
1988,Bennie Blades,Miami (FL),SS,72.60,216,8.75,,,4.53,15,33.0,121,4.18,9.99,11.70
1988,Brian Blades,Miami (FL),WR,71.10,182,9.25,,,4.48,13,,,9.99,9.99,
1988,John Booty,Texas Christian,CB,72.50,177,9.25,,,4.65,11,34.5,126,4.43,9.99,11.88
1988,Timothy Borcky,Memphis,OT,79.30,294,9.50,,,5.40,28,,,9.99,9.99,
1988,John Brantley,Georgia,OLB,73.90,229,10.75,,,4.83,22,30.0,106,4.51,9.99,12.56
1988,Michael Brim,Virginia Union,CB,71.60,186,8.75,,,4.44,9,30.0,114,4.20,9.99,11.45
1988,Henry Brown,Florida,DT,74.60,251,9.25,,,4.99,17,30.0,105,4.64,9.99,
1988,Phillip Brown,Alabama,OLB,73.90,230,8.25,,,4.64,19,34.0,115,4.37,9.99,12.03
1988,Selwyn Brown,Miami (FL),SS,71.30,206,8.50,,,4.69,20,30.5,117,4.35,9.99,11.87
1988,Tim Brown,Notre Dame,WR,72.00,193,9.00,,,4.39,,,,9.99,9.99,
1988,Vincent Brown,Mississippi Valley State,OLB,73.10,245,11.00,,,4.86,24,32.0,112,4.68,9.99,12.45
1988,Brandy Brownlee,Oklahoma,K,71.80,229,9.75,,,9.99,24,,,9.99,9.99,
1988,John Bruhin,Tennessee,OG,75.60,283,9.50,,,9.99,29,,,9.99,9.99,
1988,Jeff Burger,Auburn,QB,71.90,208,9.00,,,4.72,,32.5,108,4.39,9.99,
1988,David Cadigan,Southern California,OT,76.10,281,10.25,,,4.90,32,27.5,105,4.67,9.99,
1988,Richard Calvin,Washington State,RB,72.30,198,8.25,,,4.70,10,28.0,109,4.44,9.99,11.87
1988,Erik Campbell,Michigan,CB,69.80,170,8.00,,,4.52,,30.5,109,4.40,9.99,11.81
1988,Lydell Carr,Oklahoma,FB,72.60,226,8.00,,,9.99,20,,,9.99,9.99,
1988,Chris Carrier,Louisiana State,SS,76.60,215,10.00,,,9.99,,,,9.99,9.99,
1988,Jon Carter,Pittsburgh,DT,76.30,266,11.00,,,4.95,26,28.0,110,5.01,9.99,
1988,Pat Carter,Florida State,TE,75.90,263,10.00,,,4.92,11,29.0,98,4.77,9.99,12.78
1988,Chuck Cecil,Arizona,FS,71.80,184,8.50,,,9.99,6,,,9.99,9.99,
1988,Chris Chandler,Washington,QB,75.90,211,9.25,,,4.87,10,30.0,102,4.40,9.99,
1988,Curtis Chappell,Howard (DC),WR,70.90,152,8.50,,,4.46,3,31.0,103,4.22,9.99,11.29
1988,Clifford Charlton,Florida,OLB,74.30,238,,,,9.99,15,,,9.99,9.99,
1988,Louis Cheek,Texas A&M;,OT,78.40,288,10.25,,,5.46,23,23.0,100,4.91,9.99,
1988,Tommy Clapp,Louisiana State,DE,75.80,276,10.50,,,5.34,20,30.5,101,4.72,9.99,
1988,Larry Clarkson,Montana,OT,79.50,303,10.75,,,5.07,16,27.5,106,5.00,9.99,
1988,Patrick Collins,Oklahoma,RB,69.40,197,9.25,,,4.49,10,33.5,110,4.29,9.99,11.74
1988,Bill Condon,Alabama,OG,74.00,263,9.00,,,5.22,32,28.0,101,4.96,9.99,
1988,George Cooper,Ohio State,RB,73.00,245,9.50,,,4.90,16,30.0,109,4.29,9.99,12.01
1988,Jason Cooper,Duke,TE,75.30,243,9.25,,,9.99,20,,,9.99,9.99,
1988,Danny Copeland,Eastern Kentucky,SS,74.00,206,10.00,,,4.59,18,30.5,115,9.99,9.99,
1988,Marcus Cotton,Southern California,OLB,75.30,214,9.00,,,4.63,19,,,9.99,9.99,
1988,Aaron Cox,Arizona State,WR,69.10,174,8.50,,,4.40,3,30.0,109,4.34,9.99,11.49
1988,Greg Cox,Miami (FL),K,76.30,207,9.00,,,9.99,10,,,9.99,9.99,
1988,Greg Cox,San Jose State,SS,71.00,215,9.75,,,4.67,15,30.0,114,4.34,9.99,11.69
1988,Jeff Cross,Missouri,DE,75.60,261,10.00,,,4.93,19,28.0,99,4.72,9.99,
1988,Derrick Crudup,Oklahoma,SS,73.90,212,9.00,,,4.61,8,28.0,100,4.54,9.99,12.25
1988,Peter Curkendall,Penn State,DT,74.50,279,8.25,,,9.99,28,28.5,106,9.99,9.99,
1988,Reuben Davis,North Carolina,DT,75.50,294,8.75,,,5.19,14,26.0,105,5.02,9.99,
1988,Scott Davis,Illinois,DE,78.90,270,9.75,,,5.07,19,30.0,102,9.99,9.99,
1988,Wendell Davis,Louisiana State,WR,71.50,188,8.75,,,9.99,3,,,9.99,9.99,
1988,Dermontti Dawson,Kentucky,C,74.30,272,,,,4.94,24,30.0,109,4.34,9.99,
1988,Kent Dean,Kansas State,TE,76.00,233,8.75,,,9.99,11,,,9.99,9.99,
1988,Robert Delpino,Missouri,RB,71.40,201,9.50,,,4.54,13,34.0,120,4.15,9.99,11.47
1988,Glenn Derby,Wisconsin,OT,78.50,290,9.75,,,5.20,22,25.0,99,4.83,9.99,
1988,Dave Desrochers,San Diego State,OT,78.40,290,9.50,,,5.56,25,23.0,88,5.08,9.99,
1988,Scott Dill,Memphis,OT,76.80,271,9.75,,,5.29,18,24.0,96,4.66,9.99,
1988,Cris Dishman,Purdue,CB,72.00,173,8.75,,,4.42,7,32.5,117,4.34,9.99,11.60
1988,Rickey Dixon,Oklahoma,FS,70.80,177,10.00,,,4.47,6,31.0,106,4.32,9.99,11.94
1988,Duke Donaldson,Auburn,WR,69.40,169,7.75,,,4.64,5,28.5,106,4.18,9.99,11.52
1988,Alfred Dorsey,Nicholls State (LA),WR,66.80,168,9.00,,,4.70,8,28.5,108,4.38,9.99,11.80
1988,John Driscoll,New Hampshire,OT,77.50,284,9.75,,,5.14,18,26.5,93,4.89,9.99,
1988,Tommy Duhart,Southeastern Oklahoma State,DT,75.90,281,9.75,,,5.28,20,25.0,101,5.10,9.99,
1988,Ron Duncan,Ball State (IN),OG,76.30,251,9.50,,,5.02,17,27.5,108,4.72,9.99,
1988,Jerry Dunlap,Youngstown State (OH),CB,68.00,175,9.50,,,4.61,13,31.0,109,4.27,9.99,11.74
1988,James Earle,Clemson,OLB,76.10,224,9.00,,,4.79,,29.0,108,4.84,9.99,12.17
1988,Quinn Early,Iowa,WR,72.10,193,9.50,,,4.41,9,35.0,117,4.23,9.99,11.65
1988,Ferrell Edmunds,Maryland,TE,78.00,241,10.50,,,9.99,18,,,9.99,9.99,
1988,Brad Edwards,South Carolina,FS,73.80,196,9.50,,,4.61,9,35.5,111,4.21,9.99,11.64
1988,John Elliott,Michigan,OT,78.90,305,10.75,,,5.46,,25.0,98,4.81,9.99,
1988,Tom Erlandson,Washington,OLB,73.60,221,9.25,,,4.82,,33.0,111,4.53,9.99,12.36
1988,Corris Ervin,Central Florida,CB,71.00,173,9.00,,,9.99,6,,,9.99,9.99,
1988,Eric Everett,Texas Tech,CB,70.50,161,8.50,,,4.54,,38.5,129,4.09,9.99,11.38
1988,Jeff Fairholm,Arizona,WR,71.40,186,8.75,,,4.64,12,30.5,108,4.23,9.99,11.50
1988,Mel Farr,UCLA,FB,72.30,223,8.50,,,9.99,21,,,9.99,9.99,
1988,Doug Fiala,Colorado State,OT,78.60,286,9.75,,,5.36,19,25.5,117,4.78,9.99,
1988,Lucius Floyd,Nevada Las Vegas,RB,70.60,190,8.50,,,4.69,12,31.5,117,4.28,9.99,12.08
1988,Bernard Ford,Central Florida,WR,69.50,168,8.00,,,4.37,6,32.0,115,4.05,9.99,11.31
1988,Brian Forde,Washington State,OLB,74.50,225,9.00,,,4.64,13,34.0,123,4.36,9.99,11.28
1988,Garry Frank,Mississippi State,OG,74.30,289,10.00,,,5.02,25,30.0,108,4.30,9.99,
1988,Darryl Franklin,Washington,WR,70.40,187,10.25,,,4.75,10,29.0,108,4.35,9.99,11.71
1988,Paul Frase,Syracuse,DE,77.00,264,9.00,,,4.96,19,28.0,110,4.57,9.99,
1988,Todd Freiwald,Virginia Military Inst (VA),DE,76.50,233,10.00,,,4.85,25,31.5,113,4.70,9.99,
1988,Darrel Fullington,Miami (FL),FS,73.90,190,9.50,,,4.59,11,33.5,119,4.28,9.99,11.88
1988,Ezekial Gadson,Pittsburgh,OLB,72.00,205,9.25,,,4.51,18,,,9.99,9.99,
1988,Herb Gainer,Florida State,WR,74.30,192,8.50,,,4.75,7,28.5,112,4.50,9.99,12.03
1988,Chris Gaines,Vanderbilt,OLB,71.90,228,10.00,,,4.82,19,34.0,110,4.40,9.99,11.94
1988,Harry Galbreath,Tennessee,OG,73.10,271,10.75,,,5.12,24,27.0,106,4.89,9.99,
1988,Kenny Gamble,Colgate (NY),RB,70.50,196,8.50,,,4.69,,30.0,111,4.48,9.99,11.86
1988,Teddy Garcia,Louisiana-Monroe,K,69.60,187,8.50,,,9.99,7,,,9.99,9.99,
1988,John Garrett,Syracuse,WR,70.60,172,9.00,,,4.78,9,28.0,112,4.37,9.99,11.94
1988,Peter Giftopoulos,Penn State,ILB,74.50,241,,,,9.99,,,,9.99,9.99,
1988,Ed Gillies,Cal-State Fullerton,OG,77.00,265,8.75,,,5.01,24,26.0,106,4.66,9.99,
1988,Keith Gloster,Temple,WR,71.50,174,8.50,,,4.79,,28.0,122,4.34,9.99,11.81
1988,Tim Goad,North Carolina,DT,74.80,273,9.50,,,5.06,27,29.5,108,4.63,9.99,
1988,Robert Goff,Auburn,DE,75.10,262,8.75,,,4.85,18,29.0,108,9.99,9.99,
1988,Erwin Grabisna,Case Western (OH),DT,74.90,251,9.50,,,4.61,29,28.0,111,4.41,9.99,
1988,David Grant,West Virginia,DT,76.00,277,10.00,,,5.11,16,25.0,102,9.99,9.99,
1988,Gaston Green,UCLA,RB,70.30,189,8.50,,,4.32,8,33.5,119,4.27,9.99,12.00
1988,Todd Gregoire,Wisconsin,K,71.30,190,8.25,,,9.99,12,,,9.99,9.99,
1988,Paul Gruber,Wisconsin,OT,76.60,290,9.50,,,9.99,23,,,9.99,9.99,
1988,Kevin Guidry,Louisiana State,CB,72.60,176,10.00,,,4.59,,36.0,124,4.10,9.99,11.31
1988,Brian Habib,Washington,OG,78.80,273,10.00,,,5.01,34,28.5,107,4.84,9.99,
1988,John Hagy,Texas,FS,71.40,190,9.00,,,4.65,4,31.5,114,4.14,9.99,11.28
1988,Eugene Hardy,Arizona,CB,70.40,183,9.50,,,4.89,17,32.5,111,9.99,9.99,
1988,Kevin Harmon,Iowa,RB,71.90,196,8.50,,,4.60,8,27.5,106,4.19,9.99,11.96
1988,Darryl Harris,Arizona State,WR,70.50,184,8.00,,,4.62,11,31.5,117,4.45,9.99,11.99
1988,Ken Harvey,California,OLB,74.00,226,9.00,,,4.61,25,37.5,126,4.26,9.99,11.33
1988,Michael Haynes,Northern Arizona,WR,72.40,180,8.50,,,4.46,5,34.5,119,4.36,9.99,11.26
1988,Steve Hegdale,Tulsa (OK),OT,76.80,283,10.25,,,9.99,21,,,9.99,9.99,
1988,Dan Henning,Maryland,QB,71.50,195,9.00,,,5.27,5,26.5,99,4.64,9.99,
1988,Charles Henry,Miami (FL),TE,76.10,224,10.50,,,9.99,,,,9.99,9.99,
1988,Ken Henry,Southern California,WR,74.50,194,9.50,,,4.84,,36.5,112,4.44,9.99,12.00
1988,Harold Hicks,San Diego State,FS,71.60,199,9.50,,,4.49,13,36.5,126,4.30,9.99,11.66
1988,Alex Higdon,Ohio State,TE,76.90,247,10.00,,,4.72,23,30.0,109,4.32,9.99,11.61
1988,Mark Higgs,Kentucky,RB,67.00,195,8.50,,,4.53,17,43.0,126,4.16,9.99,11.38
1988,Nate Hill,Auburn,DT,75.60,273,9.25,,,4.90,23,31.0,109,5.01,9.99,
1988,Percy Hines,Houston,CB,70.40,192,9.00,,,4.54,12,32.0,115,4.52,9.99,12.03
1988,George Hinkle,Arizona,DE,77.80,266,10.00,,,5.17,19,25.0,99,4.86,9.99,
1988,Mike Hinnant,Temple,TE,74.60,254,9.25,,,4.97,15,29.0,100,9.99,9.99,
1988,Pierce Holt,Angelo State (TX),DE,76.30,269,9.25,,,9.99,20,,,9.99,9.99,
1988,Alan Hooker,North Carolina A&T;,RB,73.00,190,9.75,,,4.69,,33.5,123,4.50,9.99,
1988,Rob Houghtlin,Iowa,K,71.40,169,9.75,,,9.99,10,,,9.99,9.99,
1988,David Houle,Michigan State,OT,76.30,277,9.50,,,5.12,30,32.0,111,4.53,9.99,
1988,William Howard,Tennessee,RB,71.90,242,8.50,,,4.89,17,26.0,104,4.42,9.99,11.74
1988,Al Huge,Hillsdale (MI),DT,75.30,279,10.25,,,5.17,23,24.0,103,4.71,9.99,
1988,Stan Humphries,Louisiana-Monroe,QB,73.90,223,10.25,,,4.93,,28.0,102,4.56,9.99,
1988,Mark Hutson,Oklahoma,OG,75.00,289,10.25,,,5.17,12,25.0,96,9.99,9.99,
1988,Riccardo Ingram,Georgia Tech,CB,71.40,207,8.75,,,4.72,13,29.5,110,4.41,9.99,12.57
1988,Todd Irvin,Mississippi,OT,77.40,288,9.25,,,5.20,15,26.5,99,4.85,9.99,
1988,Artis Jackson,Texas Tech,DT,76.90,309,9.50,,,5.34,22,26.0,95,5.03,9.99,
1988,Keith Jackson,Oklahoma,TE,74.40,250,9.50,,,4.69,,29.0,,4.59,9.99,12.17
1988,Kenny Jackson,San Jose State,RB,70.80,191,9.50,,,4.77,7,28.5,114,4.54,9.99,12.23
1988,Jeff James,Stanford,WR,70.60,179,8.75,,,4.59,6,33.0,113,4.48,9.99,11.55
1988,Tony Jeffery,Texas Christian,RB,70.90,208,9.00,,,4.48,15,28.0,115,4.40,9.99,11.76
1988,Paul Jetton,Texas,OG,76.40,288,9.50,,,5.33,21,28.0,110,4.84,9.99,
1988,Greg Johnson,Oklahoma,OT,76.00,311,9.00,,,5.07,23,27.0,102,4.66,9.99,
1988,Michael Johnson,Texas Tech,OLB,73.30,227,9.50,,,4.93,19,27.0,104,4.45,9.99,11.85
1988,Rory Johnson,St. Joseph's (IN),RB,70.50,222,9.00,,,4.81,31,31.5,111,4.56,9.99,12.49
1988,Steve Johnson,Virginia Tech,TE,77.40,235,9.75,,,9.99,16,30.5,116,4.38,9.99,11.72
1988,Troy Johnson,Oklahoma,OLB,72.90,229,9.00,,,4.76,18,30.5,115,4.26,9.99,11.90
1988,Dante Jones,Oklahoma,OLB,73.30,229,9.75,,,9.99,17,,,9.99,9.99,
1988,Derwin Jones,Miami (FL),DT,75.40,270,9.00,,,9.99,18,,,9.99,9.99,
1988,Ernie Jones,Indiana,WR,71.00,186,9.00,,,9.99,,,,9.99,9.99,
1988,Keith Jones,Nebraska,RB,69.10,179,8.00,,,4.38,6,36.0,117,4.19,9.99,11.48
1988,Quintin Jones,Pittsburgh,SS,71.00,193,8.00,,,9.99,13,,,9.99,9.99,
1988,Robert Jones,Houston,FS,73.50,205,10.25,,,4.66,,29.5,110,4.26,9.99,12.22
1988,Tony Jones,Western Carolina,OT,77.00,270,10.00,,,5.28,19,,,9.99,9.99,
1988,Victor Jones,Virginia Tech,OLB,73.80,244,8.50,,,4.83,14,26.0,96,4.41,9.99,12.39
1988,Paul Jurgensen,Georgia Tech,DE,77.10,243,9.00,,,5.04,20,27.0,108,4.49,9.99,
1988,Todd Kalis,Arizona State,OG,77.80,277,10.25,,,5.03,21,29.0,109,4.66,9.99,
1988,Craig Kantner,Ball State (IN),OT,75.80,278,8.75,,,5.20,26,25.0,99,4.84,9.99,
1988,Ted Karamanos,Northern Illinois,OG,74.00,282,10.00,,,5.33,29,25.5,104,4.70,9.99,
1988,Brian Kinchen,Louisiana State,TE,74.30,227,9.50,,,4.99,24,33.5,106,4.31,9.99,11.89
1988,Jeff Knapton,Wyoming,DE,76.90,236,8.75,,,5.02,16,25.0,105,4.44,9.99,
1988,Matthew Knizner,Penn State,QB,74.40,198,9.75,,,4.91,,28.5,101,4.60,9.99,
1988,Kurt Koch,Colorado,DE,79.60,269,9.50,,,5.32,18,26.5,101,4.53,9.99,
1988,Todd Krumm,Michigan State,CB,72.80,195,9.25,,,4.79,3,27.0,106,4.34,9.99,11.76
1988,Eric Kumerow,Ohio State,DE,79.00,257,9.75,,,9.99,,,,9.99,9.99,
1988,Greg Kunkel,Kentucky,OT,76.80,286,9.50,,,5.18,26,25.0,91,4.47,9.99,
1988,Chuck Lanza,Notre Dame,C,74.30,265,10.00,,,4.88,26,30.5,112,4.58,9.99,
1988,Guy Liggins,San Jose State,WR,74.00,198,8.50,,,4.72,17,30.5,108,4.45,9.99,12.08
1988,Andre Lloyd,Jackson State (MS),OLB,73.00,252,8.25,,,9.99,19,28.0,108,4.70,9.99,12.38
1988,Gordon Lockbaum,Holy Cross (MA),RB,70.60,195,8.75,,,4.75,16,30.0,111,4.13,9.99,11.40
1988,Andre Lockley,Tulane (LA),OT,77.80,286,10.25,,,5.41,,27.0,97,5.01,9.99,
1988,Chip Lohmiller,Minnesota,K,75.00,211,9.00,,,9.99,12,,,9.99,9.99,
1988,Rodney Lossow,Wisconsin,C,74.60,273,10.25,,,5.00,28,26.0,107,4.69,9.99,
1988,Rogie Magee,Louisiana State,WR,74.50,203,9.50,,,4.51,8,33.0,111,4.34,9.99,11.59
1988,Richard Marks,Oklahoma,OT,76.30,273,8.75,,,5.32,18,25.5,95,4.86,9.99,
1988,Mark Maye,North Carolina,QB,75.00,196,8.50,,,9.99,,,,9.99,9.99,
1988,Martin Mayhew,Florida State,CB,68.50,172,8.50,,,4.47,7,34.0,111,4.42,9.99,11.70
1988,Dan Mccoin,Cincinnati,QB,74.60,206,9.25,,,5.10,,25.5,97,4.62,9.99,
1988,Randall Mcdaniel,Arizona State,OG,75.80,268,10.00,,,4.60,17,35.0,119,9.99,9.99,
1988,Terence Mcdaniel,Tennessee,CB,70.10,170,9.50,,,9.99,,,,9.99,9.99,
1988,Darryl Mcgill,Wake Forest,RB,69.90,213,9.50,,,4.59,20,30.5,,9.99,9.99,
1988,Paul Mcgowan,Florida State,OLB,71.60,227,9.50,,,4.79,28,31.5,116,4.50,9.99,11.97
1988,Gary Mcguire,Houston,OLB,75.10,238,8.00,,,4.94,19,30.5,102,4.50,9.99,12.81
1988,Rick Mcleod,Washington,OT,78.00,266,9.50,,,5.43,,27.5,109,4.72,9.99,
1988,Danny Mcmanus,Florida State,QB,71.50,196,9.75,,,4.86,,25.0,101,4.49,9.99,
1988,Erik Mcmillan,Missouri,SS,73.80,199,9.00,,,9.99,12,35.0,118,4.39,9.99,
1988,Don Mcpherson,Syracuse,QB,73.10,181,9.25,,,4.53,,32.0,114,4.20,9.99,
1988,David Miles,Brigham Young,WR,74.50,183,8.75,,,4.59,6,33.3,119,4.32,9.99,11.74
1988,Anthony Miller,Tennessee,WR,70.60,181,8.50,,,4.38,14,32.0,111,4.20,9.99,11.84
1988,James Milling,Maryland,WR,69.40,156,7.75,,,4.47,8,32.0,111,4.32,9.99,11.70
1988,George Mira,Miami (FL),ILB,71.90,230,10.25,,,4.83,28,32.5,111,4.28,9.99,11.99
1988,Eric Moore,Indiana,OT,76.90,291,10.50,,,5.05,18,25.0,100,9.99,9.99,
1988,Tim Moore,Michigan State,OLB,74.50,218,9.25,,,4.75,17,33.5,122,3.87,9.99,11.40
1988,Jamie Morris,Michigan,RB,66.80,185,8.25,,,4.54,,30.5,110,4.41,9.99,11.58
1988,Burton Murchison,Lamar (TX),RB,71.80,205,9.50,,,9.99,,,,9.99,9.99,
1988,Brad Muster,Stanford,FB,75.80,232,9.00,,,4.69,17,,,9.99,9.99,
1988,Woody Myers,South Carolina,C,76.50,283,9.50,,,5.08,20,28.0,107,9.99,9.99,
1988,Keith Neubert,Nebraska,TE,77.10,241,10.25,,,4.88,11,31.5,108,4.52,9.99,11.52
1988,Anthony Newman,Oregon,SS,72.10,199,9.75,,,4.43,17,38.5,133,3.82,9.99,10.65
1988,Mark Nichols,Michigan State,DT,73.60,262,9.50,,,9.99,26,,,9.99,9.99,
1988,Al Noga,Hawaii,DT,73.00,259,9.25,,,4.89,34,32.0,115,4.43,9.99,
1988,Lavance Northington,Oregon State,CB,71.80,185,9.25,,,4.73,16,32.5,117,4.20,9.99,11.60
1988,Ken Norton,UCLA,ILB,73.80,230,8.50,,,4.56,21,32.0,114,4.37,9.99,11.68
1988,Dave Nugent,Boston College,DT,75.00,269,9.00,,,5.00,24,27.5,103,4.79,9.99,
1988,Clarence Nunn,San Diego State,CB,70.30,176,9.50,,,4.61,15,32.5,113,4.30,9.99,11.89
1988,Sammy Obrient,Texas A&M;,DT,74.50,257,9.25,,,5.03,22,27.0,108,4.62,9.99,
1988,Walter Odom,Florida,TE,75.40,241,8.75,,,4.89,15,32.5,117,4.60,9.99,12.18
1988,Michael Oliphant,Puget Sound (WA),WR,69.00,173,9.00,,,9.99,13,,,9.99,9.99,
1988,Tommy Oliver,Alabama State,DE,76.60,256,8.25,,,4.94,20,29.0,102,4.76,9.99,
1988,Cassius Osborn,Georgia,WR,72.10,194,9.25,,,4.62,9,30.5,110,4.48,9.99,11.88
1988,Billy Owens,Pittsburgh,FS,73.40,197,9.75,,,4.63,16,30.5,112,4.13,9.99,11.88
1988,Carl Painter,Hampton (VA),RB,69.50,184,9.50,,,9.99,9,,,9.99,9.99,
1988,Daryl Parham,North Carolina,OT,77.80,258,8.75,,,4.99,13,32.0,122,4.62,9.99,12.50
1988,Anthony Parker,Arizona State,CB,69.90,175,8.25,38.50,,9.99,,,,9.99,9.99,
1988,Matt Patchan,Miami (FL),OT,75.50,275,9.50,,,9.99,28,,,9.99,9.99,
1988,Shawn Patterson,Arizona State,DE,76.90,261,9.25,,,4.81,28,29.0,108,4.35,9.99,
1988,Gary Patton,Eastern Michigan,RB,68.50,193,9.75,,,4.63,8,30.5,108,4.32,9.99,11.42
